reg_id,Регион,Вышестоящая комиссия,№ УИК,Число избирателей на январь,МН пришли,МН ушли,исключенные в течение 4 дней,"Число избирателей, внесенных в списки избирателей",10.00,12.00,15.00,18.00,"1. Число избирателей, включенных в список избирателей","2. Число избирательных бюллетеней, полученных участковой избирательной комиссией","3. Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно","4. Число избирательных бюллетеней, выданных в помещении для голосования в день голосования","5. Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования",6. Число погашенных избирательных бюллетеней,7. Число избирательных бюллетеней в переносных ящиках для голосования,8. Число бюллетеней в стационарных ящиках для голосования,9. Число недействительных избирательных бюллетеней,10. Число действительных избирательных бюллетеней,11. Число утраченных избирательных бюллетеней,"12. Число избирательных бюллетеней, не учтенных при получении",13. Бабурин Сергей Николаевич,14. Грудинин Павел Николаевич,15. Жириновский Владимир Вольфович,16. Путин Владимир Владимирович,17. Собчак Ксения Анатольевна,18. Сурайкин Максим Александрович,19. Титов Борис Юрьевич,20. Явлинский Григорий Алексеевич,vidano,yavka
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,151,2153,169,258,11,1886,"0,0355","0,1755","0,4544","0,6251",1957,2000,0,1330,32,638,32,1330,20,1342,0,0,14,130,39,973,84,8,17,77,1362,"0,695963208993357"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,152,1973,121,287,9,1642,"0,0463","0,1851","0,4501","0,6346",1624,1500,0,1174,38,288,38,1172,7,1203,0,0,6,105,37,884,64,13,24,70,1212,"0,746305418719211"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,153,2295,261,159,5,2242,"0,0321","0,2168","0,4541","0,5955",2440,2000,0,1541,51,408,51,1538,18,1571,0,0,14,139,55,1151,100,9,33,70,1592,"0,652459016393442"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,154,1919,224,235,17,1961,"0,0316","0,13","0,3825","0,5161",1961,2000,0,1381,52,567,52,1381,19,1414,0,0,10,151,49,1000,90,15,34,65,1433,"0,73074961754207"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,155,1143,346,173,25,1015,"0,0394","0,131","0,4355","0,7557",1218,1000,0,862,14,124,14,859,19,854,0,0,5,109,21,537,105,8,27,42,876,"0,719211822660098"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,156,2389,185,164,13,2238,"0,0232","0,0232","0,3217","0,537999999999999",2242,2000,0,1398,31,571,31,1397,26,1402,0,0,7,115,64,1060,58,10,24,64,1429,"0,637377341659232"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,157,1487,528,163,25,1678,"0,0453","0,0954","0,4172","0,6103",1678,1550,0,1215,18,317,18,1215,27,1206,0,0,7,165,36,847,71,5,21,54,1233,"0,734803337306317"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,158,689,2037,54,9,2530,"0,0403","0,1103","0,4071","0,6075",2686,2650,0,2055,1,594,1,2055,94,1962,0,0,19,335,72,1246,151,7,53,79,2056,"0,765450483991064"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,159,1782,79,327,24,1355,"0,0731","0,1454","0,4435","0,6148",1357,1500,0,951,51,498,51,947,13,985,0,0,7,94,46,739,34,6,14,45,1002,"0,738393515106853"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,160,1830,93,208,25,1530,"0,0752","0,1484","0,4144","0,5752",1533,1500,0,984,40,476,40,984,17,1007,0,0,14,81,34,769,51,2,15,41,1024,"0,667971298108284"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,161,1814,69,189,37,1512,"0,0575","0,131","0,4153","0,5741",1558,1500,0,985,59,456,59,982,15,1026,0,0,12,85,29,779,46,8,15,52,1044,"0,670089858793324"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,162,1637,115,143,50,1422,"0,0457","0,1575","0,4184","0,6217",1424,1500,0,998,67,435,67,998,11,1054,0,0,10,110,38,775,48,11,15,47,1065,"0,747893258426966"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,163,1343,131,138,8,1187,"0,0623","0,1264","0,428","0,5897",1188,1000,0,780,30,190,30,778,14,794,0,0,7,84,31,579,38,8,17,30,810,"0,681818181818181"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,164,1871,162,153,16,1740,"0,0322","0,0322","0,4874","0,5701",1801,1500,0,1295,29,176,29,1295,22,1302,0,0,8,104,59,983,74,7,20,47,1324,"0,735147140477512"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,165,1917,89,87,6,1763,"0,0442","0,1276","0,3988","0,5513",1769,1500,0,1095,41,364,41,1095,16,1120,0,0,24,109,46,823,60,3,21,34,1136,"0,642170717919728"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,166,1935,119,93,14,1813,"0,0452","0,0452","0,401","0,5477",1816,1500,0,1142,25,333,25,1142,19,1148,0,0,13,100,50,849,55,10,18,53,1167,"0,642621145374449"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,167,2158,104,136,21,1934,"0,0377","0,0377","0,273999999999999","0,4602",1938,2000,0,1055,12,933,12,1040,16,1036,0,0,6,114,27,741,72,8,26,42,1067,"0,550567595459236"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,168,2719,266,287,25,2497,"0,0392","0,1165","0,3624","0,5338",2577,2000,0,1662,12,326,12,1629,19,1622,0,0,9,174,39,1145,123,6,43,83,1674,"0,649592549476135"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,169,1570,82,132,24,1364,"0,0557","0,1305","0,4487","0,6283",1537,1500,0,968,12,520,12,966,16,962,0,0,7,85,35,745,35,7,13,35,980,"0,637605725439167"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,170,2384,133,198,13,2148,"0,0391","0,0847","0,3715","0,5186",2308,2000,0,1398,22,580,22,1392,15,1399,0,0,12,135,47,1022,78,12,37,56,1420,"0,615251299826689"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,171,1683,179,245,5,1378,"0,0697","0,1742","0,4724","0,6836",1378,1500,0,1100,33,367,33,1100,15,1118,0,0,11,98,49,794,53,9,21,83,1133,"0,822206095791001"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,172,2150,144,110,8,2013,"0,0358","0,1093","0,385","0,5564",2013,2000,0,1370,35,595,35,1368,14,1389,0,0,13,144,52,984,83,12,29,72,1405,"0,697963238946845"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,173,1988,199,100,9,1812,"0,0392","0,0613","0,4034","0,6142",1823,1500,0,1178,34,288,34,1177,17,1194,0,0,9,101,45,866,73,10,21,69,1212,"0,66483817882611"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,174,2150,113,184,20,1913,"0,035","0,1338","0,4171","0,5593",1913,2000,0,1245,29,726,29,1245,16,1258,0,0,19,118,45,897,77,9,24,69,1274,"0,665969681129116"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,175,1914,164,266,5,1675,"0,0364","0,1057","0,3881","0,5499",1682,1500,0,1054,38,408,38,1054,21,1071,0,0,12,78,40,778,59,6,31,67,1092,"0,649227110582639"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,176,2302,233,285,14,2086,"0,0398","0,1333","0,2483","0,5096",2093,2000,0,1252,17,731,17,1252,20,1249,0,0,15,109,40,948,56,4,37,40,1269,"0,606306736741519"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,177,2179,192,230,15,1992,"0,0366","0,1225","0,3474","0,5442",1992,2000,0,1247,107,646,107,1247,18,1336,0,0,19,109,41,972,94,7,24,70,1354,"0,679718875502008"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,178,2093,130,267,12,1800,"0,0411","0,0411","0,3656","0,5483",1800,2000,0,1148,68,784,68,1146,10,1204,0,0,16,116,25,844,74,14,38,77,1216,"0,675555555555555"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,179,2331,142,398,15,2028,"0,0375","0,1257","0,3486","0,5187",2143,2000,0,1248,23,729,23,1245,15,1253,0,0,14,147,40,845,96,6,33,72,1271,"0,593093793747083"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,180,950,173,52,2,932,"0,0719","0,1974","0,4818","0,6888",1041,900,0,740,8,152,8,740,8,740,0,0,8,60,15,509,85,4,19,40,748,"0,718539865513928"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,181,1180,486,97,4,1447,"0,0449","0,0919","0,322","0,5784",1763,1300,0,1078,3,219,3,1077,21,1059,0,0,9,128,32,710,93,5,27,55,1081,"0,613159387407827"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,182,1094,200,113,6,1058,"0,0595","0,1389","0,3828","0,5851",1124,1000,0,756,6,238,6,756,13,749,0,0,9,78,24,503,64,9,15,47,762,"0,677935943060498"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,183,0,41,0,0,135,0,0,"0,8963","0,8963",149,200,0,79,40,81,40,79,2,117,0,0,0,12,6,85,3,2,4,5,119,"0,798657718120805"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,184,0,23,0,0,378,0,0,"0,7698","0,7698",379,800,0,25,340,435,339,25,7,357,0,0,0,24,22,283,9,6,4,9,365,"0,963060686015831"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,185,0,647,1,0,833,0,"0,2761","0,5162","0,5162",876,900,0,735,73,92,73,735,18,790,0,0,15,50,75,543,44,6,12,45,808,"0,922374429223744"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,186,0,0,2,0,211,"0,9378","0,9378","0,9378","0,9378",225,233,211,0,0,22,211,0,9,202,0,0,2,14,18,131,22,2,4,9,211,"0,937777777777777"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,187,0,0,0,0,86,1,1,1,1,86,86,86,0,0,0,86,0,0,86,0,0,1,10,14,51,6,2,2,0,86,1
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,188,0,0,0,0,25,1,1,1,1,25,25,25,0,0,0,25,0,2,23,0,0,1,4,3,10,4,0,0,1,25,1
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,189,0,0,0,0,14,"0,875","0,875","0,875","0,875",16,16,14,0,0,2,14,0,2,12,0,0,0,1,0,10,0,0,0,1,14,"0,875"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,190,0,0,0,0,37,1,1,1,1,37,37,37,0,0,0,37,0,2,35,0,0,0,3,2,29,1,0,0,0,37,1
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,191,0,0,0,0,13,"0,9231","0,9231","0,9231","0,9231",13,13,12,0,0,1,12,0,1,11,0,0,0,1,3,4,2,0,0,1,12,"0,923076923076923"
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,192,0,0,0,0,21,1,1,1,1,21,21,21,0,0,0,21,0,0,21,0,0,0,5,1,13,1,1,0,0,21,1
78,город Санкт-Петербург,2 Территориальная избирательная комиссия №2,193,0,0,0,0,19,1,1,1,1,19,19,19,0,0,0,19,0,0,19,0,0,0,1,6,11,1,0,0,0,19,1
78,город Санкт-Петербург,3 Территориальная избирательная комиссия №3,576,1969,180,244,18,1602,"0,0499","0,1311","0,4432","0,5805",1697,1500,0,1066,11,423,11,1064,16,1059,0,0,9,122,50,762,51,6,25,34,1077,"0,634649381261048"
78,город Санкт-Петербург,3 Территориальная избирательная комиссия №3,577,1821,65,347,5,1457,"0,0432","0,14","0,3892","0,5395",1568,1500,0,887,62,550,62,887,14,935,1,0,6,92,34,723,42,6,7,25,949,"0,605229591836734"
78,город Санкт-Петербург,3 Территориальная избирательная комиссия №3,578,1686,128,275,5,1484,"0,0384","0,1247","0,3437","0,496",1525,1500,0,809,40,648,40,809,14,835,3,0,7,89,30,633,41,5,12,18,849,"0,556721311475409"
78,город Санкт-Петербург,3 Территориальная избирательная комиссия №3,579,1879,217,218,2,1453,"0,0633","0,161","0,4694","0,6731",1840,1500,0,1064,18,418,18,1064,18,1064,0,0,10,90,29,838,60,5,10,22,1082,"0,588043478260869"
