% пу,явка,Вышестоящая комиссия,№ УИК,"Число избирателей, внесенных в списки избирателей",10.00,12.00,15.00,18.00,"1. Число избирателей, включенных в список избирателей","2. Число избирательных бюллетеней, полученных участковой избирательной комиссией","3. Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно","4. Число избирательных бюллетеней, выданных в помещении для голосования в день голосования","5. Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования",6. Число погашенных избирательных бюллетеней,7. Число избирательных бюллетеней в переносных ящиках для голосования,8. Число бюллетеней в стационарных ящиках для голосования,9. Число недействительных избирательных бюллетеней,10. Число действительных избирательных бюллетеней,11. Число утраченных избирательных бюллетеней,"12. Число избирательных бюллетеней, не учтенных при получении",13. Бабурин Сергей Николаевич,14. Грудинин Павел Николаевич,15. Жириновский Владимир Вольфович,16. Путин Владимир Владимирович,17. Собчак Ксения Анатольевна,18. Сурайкин Максим Александрович,19. Титов Борис Юрьевич,20. Явлинский Григорий Алексеевич
0.819417475728156,0.658989123480486,3 Волховская,61,1556,0.0848,0.2924,0.4781,0.5476,1563,1500,0,780,250,470,250,780,8,1022,0,0,8,77,64,844,16,6,5,2
0.840384615384615,0.724233983286908,15 Лодейнопольская,610,738,0.0989,0.2358,0.4553,0.6355,718,700,0,435,85,180,85,435,6,514,0,0,6,28,28,437,5,6,3,1
0.869955156950673,0.810909090909091,15 Лодейнопольская,611,273,0.1429,0.293,0.5348,0.7656,275,250,0,178,45,27,45,178,3,220,0,0,4,9,8,194,3,1,0,1
0.826666666666667,0.9375,15 Лодейнопольская,612,88,0.1477,0.375,0.5909,0.7875,80,80,0,63,12,5,12,63,0,75,0,0,0,5,7,62,0,0,1,0
0.9,0.754716981132076,15 Лодейнопольская,613,116,0.0776,0.2155,0.4224,0.6293,106,80,0,73,7,0,7,73,0,80,0,0,0,5,2,72,0,0,0,1
0.855072463768116,0.696969696969697,15 Лодейнопольская,614,100,0.11,0.41,0.51,0.5152,99,90,0,60,9,21,9,60,0,69,0,0,0,7,3,59,0,0,0,0
0.867469879518072,0.882978723404255,15 Лодейнопольская,615,104,0.2885,0.6,0.6667,0.7905,94,110,0,60,23,27,23,60,1,82,0,0,3,2,5,72,0,0,0,0
0.754237288135593,0.687378640776699,15 Лодейнопольская,616,515,0.0427,0.1818,0.4468,0.6402,515,450,0,301,53,96,53,301,2,352,0,0,3,35,37,267,3,1,3,3
0.85472972972973,0.718446601941748,15 Лодейнопольская,617,412,0.0631,0.2573,0.4903,0.5461,412,400,0,218,78,104,78,218,0,296,0,0,0,21,14,253,3,2,3,0
0.725961538461538,0.738898756660746,15 Лодейнопольская,618,582,0.0825,0.2423,0.5979,0.6568,563,550,0,345,71,134,71,345,0,416,0,0,5,73,21,302,5,4,4,2
0.766423357664234,0.611607142857143,15 Лодейнопольская,619,236,0.072,0.1941,0.3054,0.5188,224,250,0,100,37,113,37,100,5,132,0,0,0,9,14,105,1,2,1,0
0.805701425356339,0.720540540540541,3 Волховская,62,1844,0.077,0.2933,0.5417,0.6584,1850,1800,0,1153,180,467,180,1153,14,1319,0,0,6,110,86,1074,18,9,10,6
0.881974248927039,0.780569514237856,15 Лодейнопольская,620,611,0.1326,0.1961,0.2565,0.2843,597,650,0,233,233,184,233,233,1,465,0,0,5,22,19,411,2,0,1,5
0.876470588235294,0.744797371303395,15 Лодейнопольская,621,928,0.0647,0.1985,0.4796,0.6953,913,900,0,528,152,220,152,528,2,678,0,0,4,40,26,596,6,4,1,1
0.779569892473118,0.613186813186813,15 Лодейнопольская,622,938,0.064,0.2287,0.4414,0.5427,910,900,0,366,192,342,192,366,6,552,0,0,2,59,44,435,5,3,3,1
0.816973415132924,0.695095948827292,16 Ломоносовская,623,1417,0.1022,0.2809,0.5107,0.6344,1407,1100,0,933,45,122,45,933,11,967,0,0,11,77,44,799,13,4,11,8
0.788700564971751,0.60081466395112,16 Ломоносовская,624,1472,0.0678,0.2433,0.4541,0.5435,1473,1000,0,839,46,115,46,839,14,871,0,0,12,61,53,698,26,5,7,9
0.797266514806378,0.648230088495575,16 Ломоносовская,625,1457,0.0561,0.219,0.4216,0.5368,1356,1100,0,838,41,221,41,837,11,867,0,0,7,58,47,700,26,4,11,14
0.758203799654577,0.76706296785557,16 Ломоносовская,626,2270,0.1602,0.3765,0.7048,0.735,2271,2400,0,1728,14,658,14,1723,24,1713,0,0,12,142,116,1317,75,9,15,27
0.816901408450704,0.587991718426501,16 Ломоносовская,627,949,0.0548,0.2255,0.4436,0.5268,966,700,0,518,50,132,50,518,4,564,0,0,3,39,31,464,18,2,3,4
0.86864406779661,0.712990936555891,16 Ломоносовская,628,327,0.1098,0.3374,0.5559,0.6435,331,300,0,220,16,64,16,220,0,236,0,0,1,13,5,205,2,3,3,4
0.849593495934959,0.654255319148936,16 Ломоносовская,629,284,0.1429,0.3113,0.497,0.6991,376,300,0,224,22,54,22,224,1,245,0,0,0,15,10,209,5,1,4,1
0.816884661117717,0.763851044504995,3 Волховская,63,1091,0.1478,0.2875,0.48,0.5438,1101,1100,0,645,196,259,196,645,4,837,0,0,3,67,58,687,9,5,5,3
0.821698113207547,0.71912013536379,16 Ломоносовская,630,2958,0.0662,0.1688,0.4914,0.6224,2955,2400,0,1826,299,275,299,1821,25,2095,0,0,11,163,83,1742,41,13,13,29
0.823066841415465,0.710428305400373,16 Ломоносовская,631,1096,0.0283,0.0967,0.4872,0.5173,1074,1000,0,614,149,237,149,614,11,752,0,0,5,70,21,628,15,2,2,9
0.767540152155537,0.708886920578683,16 Ломоносовская,632,3324,0.0394,0.1206,0.3864,0.4629,3387,3000,0,2100,301,599,301,2065,29,2337,0,0,18,229,105,1816,77,20,32,40
0.815615615615616,0.708510638297872,16 Ломоносовская,633,2340,0.053,0.1796,0.4315,0.5987,2350,2000,0,1632,33,335,33,1632,21,1644,0,0,10,148,61,1358,25,12,12,18
0.797159090909091,0.901177675371224,16 Ломоносовская,634,1950,0.1159,0.4662,0.6058,0.8145,1953,2000,0,1736,24,240,24,1736,15,1745,0,0,5,130,118,1403,54,5,12,18
0.769402568397543,0.651272727272727,16 Ломоносовская,635,2723,0.0697,0.1648,0.4562,0.6449,2750,2500,0,1755,36,709,36,1755,15,1776,0,0,12,151,99,1378,63,16,25,32
0.776006074411541,0.6513353115727,16 Ломоносовская,636,1910,0.065,0.2043,0.4086,0.6176,2022,1500,0,1307,10,183,10,1307,36,1281,0,0,13,98,70,1022,34,15,9,20
0.791020408163265,0.702981651376147,16 Ломоносовская,637,1722,0.0493,0.1855,0.4471,0.5893,1744,1500,0,1208,18,274,18,1207,16,1209,0,0,6,102,72,969,29,8,10,13
0.781379310344828,0.618135376756067,16 Ломоносовская,638,2332,0.0527,0.2223,0.4737,0.5741,2349,2000,0,1432,20,548,20,1430,14,1436,0,0,9,132,83,1133,35,7,22,15
0.787513691128149,0.577848101265823,16 Ломоносовская,639,1584,0.0808,0.203,0.4261,0.5125,1580,1500,0,903,10,587,10,903,7,906,0,0,3,82,45,719,29,4,9,15
0.781446540880503,0.530884808013356,3 Волховская,64,2380,0.0567,0.2062,0.3869,0.4766,2396,2400,0,1219,53,1128,53,1219,10,1262,0,0,13,111,76,994,29,9,10,20
0.831202046035806,0.646993932708218,16 Ломоносовская,640,1772,0.0648,0.2027,0.458,0.6169,1813,1500,0,1074,99,327,99,1074,16,1157,0,0,10,78,54,975,18,7,4,11
0.844827586206896,0.651319483436272,16 Ломоносовская,641,1617,0.0637,0.2202,0.5706,0.5762,1781,1500,0,1059,101,340,101,1059,8,1152,0,0,6,70,56,980,17,6,8,9
0.81063122923588,0.587603709126403,16 Ломоносовская,642,2025,0.0553,0.2642,0.4346,0.5131,2049,2000,0,1141,63,796,63,1141,21,1183,0,0,7,109,55,976,16,4,5,11
0.834016393442623,0.573443008225617,16 Ломоносовская,643,864,0.0474,0.1968,0.4868,0.4886,851,700,0,426,62,212,62,426,4,484,0,0,1,28,26,407,11,3,2,6
0.883015597920277,0.880916030534351,16 Ломоносовская,644,1297,0.0617,0.2154,0.4592,0.7166,1310,1300,0,993,161,146,161,993,6,1148,0,0,5,59,30,1019,11,9,7,8
0.853492333901193,0.702153110047847,16 Ломоносовская,645,836,0.0597,0.2086,0.5266,0.7612,836,800,0,458,129,213,129,458,5,582,0,0,3,40,24,501,7,2,2,3
0.852941176470588,0.724310776942356,16 Ломоносовская,646,801,0.0462,0.1796,0.4498,0.6922,798,700,0,358,220,122,220,358,5,573,0,0,3,33,22,493,5,4,6,7
0.807843137254902,0.682730923694779,16 Ломоносовская,647,1494,0.0542,0.2343,0.4893,0.6031,1494,1500,0,962,58,480,58,962,12,1008,0,0,5,91,48,824,13,8,5,14
0.796368352788586,0.612877583465819,16 Ломоносовская,648,1258,0.0659,0.203,0.3981,0.5222,1258,1000,0,732,39,229,39,732,7,764,0,0,12,63,45,614,12,6,3,9
0.857545839210155,0.668237511781338,16 Ломоносовская,649,1070,0.0718,0.2718,0.4461,0.6055,1061,1000,0,595,114,291,114,595,9,700,0,0,5,51,21,608,7,3,2,3
0.766798418972332,0.638626182180189,3 Волховская,65,1994,0.0741,0.2302,0.4711,0.5551,2009,1900,0,1229,54,617,54,1211,18,1247,0,0,7,125,95,970,19,2,15,14
0.876344086021505,0.651488616462347,16 Ломоносовская,650,580,0.069,0.269,0.4581,0.6085,571,500,0,272,100,128,100,272,5,367,0,0,3,11,15,326,9,1,1,1
0.806146572104019,0.743409490333919,16 Ломоносовская,651,558,0.0627,0.2563,0.4912,0.6032,569,500,0,402,21,77,21,402,6,417,0,0,2,37,26,341,1,5,1,4
0.751302083333333,0.560087399854334,16 Ломоносовская,652,1122,0.0365,0.2424,0.5009,0.5171,1373,1000,0,742,27,231,27,741,8,760,0,0,7,86,43,577,19,2,10,16
0.789587852494577,0.640277777777778,16 Ломоносовская,653,714,0.067,0.1967,0.4764,0.6389,720,700,0,438,23,239,23,438,4,457,0,0,3,45,16,364,10,3,8,8
0.846435100548446,0.676561533704391,16 Ломоносовская,654,1605,0.0492,0.1891,0.4804,0.5831,1617,1500,0,931,163,406,163,931,15,1079,0,0,3,71,49,926,14,3,4,9
0.80952380952381,0.56266205704408,16 Ломоносовская,655,1177,0.0637,0.1971,0.4195,0.5215,1157,1000,0,615,36,349,36,615,12,639,0,0,2,54,35,527,11,2,6,2
0.830417227456258,0.616597510373444,16 Ломоносовская,656,1213,0.0577,0.1676,0.4136,0.5147,1205,1000,0,694,49,257,49,694,9,734,0,0,4,60,37,617,7,2,7,0
0.764650283553875,0.703457446808511,16 Ломоносовская,657,1474,0.0695,0.2983,0.5423,0.6335,1504,1150,0,1018,40,92,40,1018,17,1041,0,0,4,63,50,809,60,5,14,36
0.825980392156863,0.67382328654005,16 Ломоносовская,658,1210,0.0561,0.2996,0.4791,0.5528,1211,950,0,749,67,134,67,749,3,813,0,0,2,50,43,674,19,5,5,15
0.826148409893993,0.716818642350557,16 Ломоносовская,659,1915,0.0571,0.2275,0.5336,0.6433,1974,1500,0,1365,50,85,50,1365,14,1401,0,0,6,110,63,1169,28,5,8,12
0.749554367201426,0.569832402234637,3 Волховская,66,1958,0.0695,0.2434,0.4375,0.5122,1969,1900,0,1068,54,778,54,1068,12,1110,0,0,7,127,89,841,20,3,7,16
0.854656222802437,0.851742031134173,16 Ломоносовская,660,1259,0.166,0.3122,0.5226,0.7427,1349,1200,0,1134,15,51,15,1134,12,1137,0,0,7,82,37,982,12,2,8,7
0.848275862068966,0.572556762092794,16 Ломоносовская,661,2001,0.0509,0.1734,0.3968,0.4802,2026,2000,0,1127,33,840,33,1127,9,1151,0,0,7,85,44,984,13,4,6,8
0.793159609120521,0.648363252375924,16 Ломоносовская,662,1877,0.0603,0.179,0.4209,0.5252,1894,2000,0,1148,80,772,80,1148,11,1217,0,0,6,123,55,974,26,5,9,19
0.765258215962441,0.514492753623189,17 Лужская,663,412,0.0436,0.186,0.3527,0.4662,414,250,0,200,13,37,13,200,1,212,0,0,2,26,13,163,3,0,2,3
0.788104089219331,0.481216457960644,17 Лужская,664,557,0.0449,0.1526,0.3285,0.4237,559,390,0,265,4,121,4,265,6,263,0,0,2,20,20,212,4,2,3,0
0.812820512820513,0.498721227621483,17 Лужская,665,776,0.0554,0.1042,0.2391,0.3329,782,490,0,343,47,100,47,343,1,389,0,0,3,24,25,317,2,4,4,10
0.798053527980535,0.491039426523298,17 Лужская,666,834,0.0432,0.1391,0.3034,0.4005,837,570,0,394,17,159,17,394,2,409,0,0,1,32,34,328,7,1,4,2
0.770244821092279,0.539634146341463,17 Лужская,667,981,0.0428,0.1353,0.3435,0.4715,984,660,0,509,22,129,22,509,3,528,0,0,1,43,41,409,7,6,6,15
0.795248868778281,0.549068322981366,17 Лужская,668,1599,0.0388,0.1295,0.3365,0.48,1610,1190,0,847,37,306,37,847,9,875,0,0,4,62,63,703,18,5,7,13
0.862190812720848,0.868098159509202,17 Лужская,669,278,0.3381,0.3381,0.5806,0.5914,326,300,0,122,161,17,161,122,6,277,0,0,3,4,17,244,2,2,5,0
0.784731774415406,0.601572196938353,3 Волховская,67,2404,0.0593,0.2183,0.4441,0.5239,2417,2400,0,1404,50,946,50,1404,16,1438,0,0,7,139,94,1141,31,9,12,5
0.771428571428571,0.611888111888112,17 Лужская,670,1876,0.0965,0.2345,0.4574,0.5443,2002,1300,0,1206,19,75,19,1206,10,1215,0,0,5,106,99,945,30,8,12,10
0.796587926509186,0.559882439382807,17 Лужская,671,1381,0.0615,0.1918,0.3861,0.483,1361,970,0,736,26,208,26,736,6,756,0,0,6,81,40,607,7,7,5,3
0.776965265082267,0.581296493092455,17 Лужская,672,954,0.0523,0.1681,0.3985,0.5068,941,710,0,532,15,163,15,532,5,542,0,0,5,45,33,425,19,6,5,4
0.795348837209302,0.508274231678487,17 Лужская,673,439,0.0364,0.093,0.2925,0.3946,423,300,0,187,28,85,28,187,0,215,0,0,5,12,16,171,2,3,5,1
0.781818181818182,0.58458813108946,17 Лужская,674,1077,0.0381,0.1855,0.4109,0.5249,1129,810,0,632,28,150,28,632,11,649,0,0,3,63,42,516,11,2,5,7
0.76984126984127,0.522821576763486,17 Лужская,675,262,0.0611,0.1412,0.3053,0.4008,241,170,0,117,9,44,9,117,2,124,0,0,2,19,3,97,1,1,0,1
0.799552071668533,0.625350140056022,17 Лужская,676,1428,0.0553,0.18,0.3824,0.4748,1428,1200,0,877,16,307,16,877,11,882,0,0,6,80,49,714,16,4,7,6
0.785542168674699,0.612094395280236,17 Лужская,677,1367,0.0278,0.1529,0.4036,0.4964,1356,980,0,799,31,150,31,799,5,825,0,0,12,77,42,652,17,7,7,11
0.746617466174662,0.566550522648084,17 Лужская,678,1429,0.0455,0.1329,0.3922,0.5195,1435,1010,0,794,19,197,19,794,15,798,0,0,5,87,45,607,26,8,8,12
0.780327868852459,0.601973684210526,17 Лужская,679,1522,0.0638,0.1861,0.4833,0.5825,1520,1090,0,887,28,175,28,887,10,905,0,0,9,91,49,714,15,7,11,9
0.769911504424779,0.577065923862581,3 Волховская,68,2073,0.0849,0.2325,0.4473,0.5197,2154,2100,0,1176,67,857,67,1176,17,1226,0,0,11,123,82,957,21,12,15,5
0.788793103448276,0.589580686149936,17 Лужская,680,1559,0.0487,0.1569,0.3824,0.4837,1574,1120,0,889,39,192,39,889,5,923,0,0,9,93,51,732,9,8,10,11
0.815165876777251,0.683954619124797,17 Лужская,681,1237,0.0558,0.1935,0.4815,0.5833,1234,1060,0,807,37,216,37,807,6,838,0,0,8,75,41,688,15,5,2,4
0.782383419689119,0.610233733417562,17 Лужская,682,1571,0.0726,0.1914,0.4241,0.5158,1583,1160,0,923,43,194,43,922,9,956,0,0,17,82,51,755,18,11,8,14
0.772682926829268,0.62844880441447,17 Лужская,683,1621,0.0654,0.2217,0.4569,0.5628,1631,1180,0,1010,15,155,15,1010,10,1015,0,0,9,106,66,792,17,7,10,8
0.776,0.569216757741348,17 Лужская,684,1113,0.0619,0.2023,0.3661,0.4519,1098,770,0,603,22,145,22,603,5,620,0,0,5,59,44,485,12,3,6,6
0.785529715762274,0.5625,17 Лужская,685,707,0.072,0.1693,0.4048,0.6853,688,490,0,370,17,103,17,370,3,384,0,0,0,40,26,304,8,1,5,0
0.789209535759097,0.530625832223702,17 Лужская,686,1520,0.0414,0.1084,0.3467,0.456,1502,1080,0,763,34,283,34,763,4,793,0,0,6,81,58,629,6,4,4,5
0.781565050408065,0.711650153741032,17 Лужская,687,2827,0.1273,0.2909,0.5636,0.6904,2927,2500,0,2064,19,417,19,2064,32,2051,0,0,20,153,144,1628,63,12,10,21
0.755858310626703,0.706651287966167,17 Лужская,688,2495,0.1843,0.3481,0.5249,0.6065,2601,2100,0,1817,21,262,21,1814,33,1802,0,0,14,150,148,1387,61,11,11,20
0.842227378190255,0.599443671766342,17 Лужская,689,714,0.056,0.2378,0.433,0.5063,719,510,0,422,9,79,9,422,3,428,0,0,0,35,20,363,4,1,2,3
0.790402647545505,0.628858827610128,3 Волховская,69,2897,0.0631,0.2143,0.4777,0.5853,2883,2900,0,1765,48,1087,48,1765,17,1796,0,0,10,159,120,1433,35,6,19,14
0.751833740831296,0.673251028806584,17 Лужская,690,1207,0.1464,0.3524,0.5161,0.575,1215,1050,0,730,88,232,88,730,12,806,0,0,2,57,81,615,30,3,11,7
0.831610044313146,0.642314990512334,17 Лужская,691,1064,0.0818,0.1857,0.4303,0.5023,1054,880,0,501,176,203,176,501,5,672,0,0,2,34,64,563,3,3,1,2
0.868327402135231,0.79434628975265,17 Лужская,692,1415,0.0664,0.2231,0.402,0.5659,1415,1230,0,1071,53,106,53,1071,15,1109,0,0,5,51,52,976,8,7,1,9
0.818181818181818,0.592210767468499,17 Лужская,693,889,0.0427,0.18,0.3015,0.4607,873,670,0,403,114,153,114,403,3,514,0,0,5,44,36,423,2,1,1,2
0.833878351863963,0.812865497076023,17 Лужская,694,1873,0.0593,0.2259,0.5298,0.6003,1881,1720,0,1463,66,191,66,1463,30,1499,0,0,11,99,76,1275,21,4,6,7
0.790378006872852,0.636761487964989,17 Лужская,695,448,0.0579,0.2,0.4626,0.5558,457,390,0,211,80,99,80,211,2,289,0,0,2,33,18,230,3,3,0,0
0.795918367346939,0.496621621621622,17 Лужская,696,310,0.0452,0.1194,0.4161,0.4441,296,210,0,67,80,63,80,67,1,146,0,0,0,12,13,117,1,1,1,1
0.823529411764706,0.596946564885496,17 Лужская,697,676,0.0562,0.2382,0.4837,0.5414,655,470,0,230,161,79,161,230,5,386,0,0,4,27,21,322,4,3,0,5
0.798433048433048,0.708732963149924,17 Лужская,698,1995,0.0501,0.1897,0.3477,0.4356,1981,1450,0,1247,157,46,157,1247,8,1396,0,0,5,185,52,1121,10,5,11,7
0.83289817232376,0.728136882129278,17 Лужская,699,1041,0.0766,0.2663,0.5557,0.5669,1052,820,0,654,112,54,112,654,3,763,0,0,5,66,38,638,5,1,8,2
0.795454545454546,0.721311475409836,1 Бокситогорская,7,207,0.1538,0.311,0.5407,0.5646,183,170,0,81,51,38,51,81,1,131,0,0,1,11,10,105,4,0,0,0
0.773788150807899,0.480172413793103,3 Волховская,70,1139,0.0429,0.1181,0.366,0.443,1160,1200,0,374,183,643,183,374,6,551,0,0,7,49,42,431,10,5,5,2
0.808163265306123,0.692090395480226,17 Лужская,700,1061,0.0424,0.1182,0.2241,0.4837,1062,830,0,357,378,95,378,357,3,732,0,0,10,58,58,594,4,4,4,0
0.870813397129187,0.342062193126023,17 Лужская,701,607,0.0509,0.1346,0.2815,0.2897,611,450,0,132,77,241,77,132,1,208,0,0,0,9,14,182,2,0,1,0
0.83,0.488997555012225,17 Лужская,702,831,0.0578,0.1961,0.3622,0.4365,818,600,0,366,34,200,34,366,2,398,0,0,1,32,23,332,5,1,2,2
0.81282722513089,0.704147465437788,17 Лужская,703,1131,0.0725,0.1326,0.3307,0.4315,1085,1020,0,562,202,256,202,562,7,757,0,0,1,72,51,621,2,5,1,4
0.856899488926746,0.736511919698871,17 Лужская,704,820,0.0672,0.1467,0.3785,0.4603,797,730,0,306,281,143,281,306,1,586,0,0,0,45,30,503,2,4,0,2
0.826355525051476,0.756883116883117,17 Лужская,705,1914,0.0731,0.1898,0.4629,0.5298,1925,1460,0,1247,210,3,210,1247,16,1441,0,0,17,99,63,1204,27,9,10,12
0.76504854368932,0.772113943028486,17 Лужская,706,669,0.0687,0.125,0.2548,0.6396,667,530,0,255,260,15,260,255,3,512,0,0,5,52,46,394,3,5,2,5
0.816666666666667,0.757363253856942,17 Лужская,707,735,0.0599,0.1891,0.5373,0.5533,713,590,0,340,200,50,200,340,1,539,0,0,8,33,38,441,4,5,6,4
0.846153846153846,0.601156069364162,17 Лужская,708,352,0.0538,0.2837,0.4441,0.5528,346,230,0,133,75,22,75,133,4,204,0,0,6,10,10,176,1,0,0,1
0.859126984126984,0.522279792746114,17 Лужская,709,982,0.057,0.2228,0.4277,0.486,965,720,0,374,130,216,130,374,3,501,0,0,0,37,19,433,5,3,2,2
0.767326732673267,0.587209302325581,3 Волховская,71,333,0.0781,0.2308,0.3714,0.5371,344,340,0,163,39,138,39,163,0,202,0,0,0,15,22,155,5,0,2,3
0.817014446227929,0.624874623871615,17 Лужская,710,1023,0.0507,0.1902,0.4029,0.4869,997,700,0,524,99,77,99,524,3,620,0,0,2,41,50,509,11,3,3,1
0.76878612716763,0.65530303030303,17 Лужская,711,287,0.0627,0.1736,0.3875,0.5536,264,230,0,132,41,57,41,132,2,171,0,0,0,16,15,133,4,0,1,2
0.839762611275964,0.575085324232082,17 Лужская,712,570,0.0719,0.2035,0.3934,0.5147,586,470,0,282,55,133,55,282,3,334,0,0,2,29,18,283,0,1,0,1
0.802631578947368,0.718676122931442,17 Лужская,713,427,0.0703,0.2023,0.4005,0.5678,423,380,0,259,45,76,45,259,0,304,0,0,2,34,15,244,4,1,1,3
0.763157894736842,0.680851063829787,17 Лужская,714,909,0.088,0.1647,0.4367,0.4913,893,760,0,481,127,152,127,481,8,600,0,0,4,71,43,464,10,2,3,3
0.845161290322581,0.701357466063348,17 Лужская,715,469,0.0576,0.1279,0.435,0.6221,442,330,0,127,183,20,183,127,1,309,0,0,1,24,18,262,1,1,1,1
0.831541218637993,0.53041825095057,17 Лужская,716,545,0.0275,0.1688,0.2139,0.4424,526,420,0,140,139,141,139,140,3,276,0,0,0,26,14,232,2,0,1,1
0.817,0.761614623000762,17 Лужская,717,1318,0.0683,0.1895,0.7687,0.7669,1313,1020,0,833,167,20,167,833,9,991,0,0,3,90,59,817,8,3,8,3
0.837595907928389,0.635772357723577,17 Лужская,718,1246,0.0651,0.1614,0.3256,0.5764,1230,970,0,571,211,188,211,571,4,778,0,0,4,50,50,655,5,7,4,3
0.866568914956012,0.83680981595092,17 Лужская,719,835,0.0656,0.185,0.4471,0.5294,815,740,0,469,213,58,213,469,6,676,0,0,4,37,29,591,10,1,1,3
0.786861313868613,0.555105348460292,3 Волховская,72,2435,0.0583,0.1845,0.3985,0.5014,2468,2400,0,1289,81,1030,81,1289,14,1356,0,0,7,126,88,1078,27,4,14,12
0.788770053475936,0.547584187408492,20 Подпорожская,720,684,0.0757,0.2242,0.407,0.511,683,700,0,342,32,326,32,342,3,371,0,0,4,31,28,295,6,3,1,3
0.787979966611018,0.599,20 Подпорожская,721,989,0.0923,0.2741,0.5556,0.5734,1000,1000,0,565,34,401,34,565,9,590,0,0,8,45,40,472,9,4,5,7
0.766211604095563,0.712895377128954,20 Подпорожская,722,733,0.105,0.2863,0.5346,0.5487,822,700,0,439,147,114,147,439,4,582,0,0,11,45,42,449,12,8,10,5
0.789937106918239,0.592841163310962,20 Подпорожская,723,1330,0.0842,0.2051,0.4706,0.5579,1341,1360,0,732,63,565,63,732,11,784,0,0,4,76,45,628,12,6,8,5
0.802816901408451,0.591666666666667,20 Подпорожская,724,1070,0.0904,0.2326,0.4283,0.4779,1080,1100,0,598,41,461,41,598,7,632,0,0,2,43,42,513,12,6,8,6
0.761261261261261,0.625704622322435,20 Подпорожская,725,1810,0.0972,0.1669,0.4577,0.5136,1774,1800,0,1008,102,690,102,1008,17,1093,0,0,8,95,88,845,27,9,11,10
0.821933962264151,0.671949286846276,20 Подпорожская,726,1331,0.0749,0.2698,0.4496,0.6144,1262,1360,0,801,47,512,47,801,11,837,0,0,3,65,44,697,9,4,8,7
0.798479087452472,0.648182378311768,20 Подпорожская,727,1652,0.072,0.2576,0.4916,0.5899,1623,1660,0,996,56,608,56,996,10,1042,0,0,7,86,57,840,27,8,9,8
0.792929292929293,0.636997319034853,20 Подпорожская,728,1926,0.0751,0.2288,0.4374,0.5595,1865,2000,0,1157,31,812,31,1157,19,1169,0,0,7,113,64,942,15,8,10,10
0.751351351351351,0.617902471609886,20 Подпорожская,729,1587,0.0674,0.2242,0.4454,0.5488,1497,1600,0,853,72,675,72,853,15,910,0,0,10,86,75,695,16,8,5,15
0.76499647141849,0.636567834681042,3 Волховская,73,2361,0.0642,0.231,0.4343,0.5293,2226,2200,0,1379,38,783,38,1379,17,1400,0,0,11,146,93,1084,29,10,15,12
0.819727891156463,0.487966804979253,20 Подпорожская,730,1221,0.0756,0.1659,0.3298,0.4345,1205,1260,0,530,58,672,58,530,6,582,0,0,3,44,40,482,4,2,4,3
0.833827893175074,0.584055459272097,20 Подпорожская,731,564,0.0935,0.2197,0.3693,0.5548,577,560,0,273,64,223,64,273,0,337,0,0,0,18,26,281,5,4,3,0
0.736263736263736,0.8125,20 Подпорожская,732,128,0.0714,0.1905,0.3511,0.6429,112,110,0,60,31,19,31,60,0,91,0,0,0,16,4,67,1,2,1,0
0.788888888888889,0.604026845637584,20 Подпорожская,733,149,0.094,0.2416,0.4106,0.5839,149,130,0,71,19,40,19,71,1,89,0,0,0,6,8,71,3,1,0,0
0.83617747440273,0.553875236294896,20 Подпорожская,734,1066,0.0562,0.2698,0.3402,0.4558,1058,1125,0,529,57,539,57,529,5,581,0,0,3,35,34,490,11,3,2,3
0.778861788617886,0.557570262919311,20 Подпорожская,735,1112,0.0719,0.2195,0.4301,0.4713,1103,1150,0,541,74,535,74,541,7,608,0,0,8,49,41,479,19,2,6,4
0.807923169267707,0.651799687010955,20 Подпорожская,736,1279,0.1118,0.3315,0.4789,0.5686,1278,1300,0,780,53,467,53,780,12,821,0,0,1,55,64,673,9,8,5,6
0.803600654664485,0.571028037383178,20 Подпорожская,737,1066,0.0525,0.2064,0.4221,0.5159,1070,1100,0,497,114,489,114,497,6,605,0,0,2,52,46,491,3,9,2,0
0.906432748538012,0.692307692307692,20 Подпорожская,738,229,0.048,0.2802,0.4599,0.5597,247,225,0,66,105,54,105,66,0,171,0,0,2,4,6,155,1,1,1,1
0.82,0.714285714285714,20 Подпорожская,739,67,0.1791,0.4776,0.5507,0.5942,70,65,0,40,10,15,10,40,1,49,0,0,0,5,2,41,1,0,0,0
0.74230330672748,0.624199288256228,3 Волховская,74,1394,0.0588,0.2291,0.4739,0.5698,1405,1300,0,808,69,423,69,808,13,864,0,0,2,92,63,651,26,10,12,8
0.929203539823009,0.676646706586826,20 Подпорожская,740,172,0.1163,0.2632,0.5848,0.6176,167,170,0,91,22,57,22,91,0,113,0,0,1,4,3,105,0,0,0,0
0.776315789473684,0.835164835164835,20 Подпорожская,741,87,0.2447,0.4468,0.5859,0.7172,91,90,0,63,13,14,13,63,1,75,0,0,0,8,8,59,0,0,0,0
0.842391304347826,0.662824207492795,20 Подпорожская,742,1361,0.0894,0.2434,0.4808,0.5606,1388,1350,0,681,239,430,239,681,23,897,0,0,2,33,64,775,7,5,6,5
0.770897832817338,0.632093933463796,20 Подпорожская,743,509,0.1081,0.2632,0.5039,0.5977,511,520,0,291,32,197,32,291,5,318,0,0,2,27,23,249,2,3,8,4
